point_id,rot_x,rot_y,rot_z,optimal_thresholds,optimal_lod
244,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
244,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
244,0.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
244,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
244,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
244,15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
244,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
244,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
245,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
245,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
245,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
245,-15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
245,-15.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
245,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
245,0.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
245,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
245,0.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
245,0.0,225.0,0.0,0.182458;0.066309;0.016530;0.000668,2
245,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
245,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
245,15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
245,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
245,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
246,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
246,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
246,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
246,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
246,0.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
246,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
246,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
246,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
246,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
246,15.0,225.0,0.0,0.182458;0.066309;0.016530;0.000668,2
246,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
246,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
247,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
247,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
247,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
247,-15.0,225.0,0.0,0.182458;0.066309;0.016530;0.000668,2
247,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
247,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
247,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
247,0.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
247,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
247,15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
247,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
247,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
248,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
248,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
248,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
248,-15.0,225.0,0.0,0.182458;0.066309;0.016530;0.000668,2
248,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
248,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
248,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
248,0.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
248,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
248,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
248,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
248,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
248,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,-15.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
249,-15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
249,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
249,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
249,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
249,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
249,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
249,0.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
249,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
249,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
249,15.0,180.0,0.0,0.243277;0.088412;0.022040;0.000891,1
249,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
249,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
250,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
250,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
250,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
250,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
250,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
250,0.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
250,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
250,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
250,15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
250,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
250,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,-15.0,0.0,0.0,0.182458;0.066309;0.016530;0.000668,2
251,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
251,-15.0,90.0,0.0,0.304096;0.110515;0.027550;0.001113,0
251,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
251,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
251,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
251,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
251,0.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
251,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
251,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
251,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
251,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,-15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
252,-15.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
252,-15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
252,-15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
252,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,-15.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
252,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
252,0.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
252,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
252,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,15.0,0.0,0.0,0.182458;0.066309;0.016530;0.000668,2
252,15.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
252,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
252,15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
252,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
252,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,-15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
253,-15.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
253,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
253,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
253,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
253,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,-15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
253,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,0.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
253,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
253,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
253,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
254,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
254,-15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
254,-15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
254,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,-15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
254,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
254,0.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
254,0.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
254,0.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
254,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,0.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
254,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
254,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
254,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
254,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
254,15.0,315.0,0.0,0.182458;0.066309;0.016530;0.000668,2
255,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
255,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
255,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,-15.0,135.0,0.0,0.243277;0.088412;0.022040;0.000891,1
255,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
255,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
255,0.0,0.0,0.0,0.182458;0.066309;0.016530;0.000668,2
255,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,0.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
255,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
255,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
255,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
256,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
256,-15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
256,-15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
256,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,-15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
256,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
256,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
256,0.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
256,0.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
256,0.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
256,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
256,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
256,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
256,15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
256,15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
256,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
256,15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
257,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
257,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
257,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,-15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
257,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,-15.0,270.0,0.0,0.243277;0.088412;0.022040;0.000891,1
257,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
257,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
257,0.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
257,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
257,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
257,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
257,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
257,15.0,315.0,0.0,0.243277;0.088412;0.022040;0.000891,1
258,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
258,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
258,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
258,-15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
258,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,-15.0,270.0,0.0,0.243277;0.088412;0.022040;0.000891,1
258,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
258,0.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
258,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
258,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,0.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
258,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
258,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
258,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
258,15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
258,15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
258,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
258,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
259,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
259,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
259,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
259,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,-15.0,270.0,0.0,0.243277;0.088412;0.022040;0.000891,1
259,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
259,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
259,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
259,0.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
259,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
259,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
259,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
259,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
259,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
260,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
260,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
260,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
260,-15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
260,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
